og	pval	id	contig	start	stop	pos
OG0000151:	1	LF82|535|putative_phosphoadenosine_phosphosulfate_sulfotransferase|NC_011993|607349|607978	NC_011993	607349	607978	607663.5
OG0000152:	1	LF82|798|DNA_translocase_FtsK|NC_011993|895410|899462	NC_011993	895410	899462	897436
OG0000153:	0.470588235294118	LF82|1151|Outer_membrane_protein_IcsA_autotransporter_precursor|NC_011993|1230675|1231202	NC_011993	1230675	1231202	1230938.5
OG0000154:	0.507673628580576	LF82|1228|hypothetical_protein|NC_011993|1310197|1311402	NC_011993	1310197	1311402	1310799.5
OG0000155:	1	LF82|2013|Phosphomannomutase/phosphoglucomutase|NC_011993|2137766|2139136	NC_011993	2137766	2139136	2138451
OG0000156:	1	LF82|4280|Inner_membrane_protein_YjgN|NC_011993|4629924|4631111	NC_011993	4629924	4631111	4630517.5
OG0000157:	1	LF82|1121|Phage_minor_tail_protein_U|NC_011993|1203826|1204221	NC_011993	1203826	1204221	1204023.5
OG0000158:	1	LF82|2566|Bacteriophage_replication_gene_A_protein_(GPA)|NC_011993|2761111|2763525	NC_011993	2761111	2763525	2762318
OG0000159:	1	LF82|30|Carbamoyl-phosphate_synthase_large_chain|NC_011993|32387|35608	NC_011993	32387	35608	33997.5
OG0000160:	1	LF82|661|UDP-glucose_4-epimerase|NC_011993|743534|744550	NC_011993	743534	744550	744042
OG0000161:	1	LF82|1419|Oxygen_sensor_protein_DosP|NC_011993|1522582|1524981	NC_011993	1522582	1524981	1523781.5
OG0000162:	0.511276016664133	LF82|1505|hypothetical_protein|NC_011993|1612649|1612960	NC_011993	1612649	1612960	1612804.5
OG0000162:	0.511276016664133	LF82|1104|hypothetical_protein|NC_011993|1191695|1192009	NC_011993	1191695	1192009	1191852
OG0000163:	1	LF82|1997|UDP-glucose_6-dehydrogenase|NC_011993|2119496|2120662	NC_011993	2119496	2120662	2120079
OG0000164:	1	LF82|3321|3-dehydroquinate_synthase|NC_011993|3555192|3556280	NC_011993	3555192	3556280	3555736
OG0000165:	0.735824873872504	LF82|1123|phage_minor_tail_protein_G|NC_011993|1204985|1205407	NC_011993	1204985	1205407	1205196
OG0000166:	1	LF82|95|preprotein_translocase_subunit_SecA|NC_011993|109486|112191	NC_011993	109486	112191	110838.5
OG0000168:	1	LF82|616|Potassium-transporting_ATPase_C_chain|NC_011993|695341|695913	NC_011993	695341	695913	695627
OG0000169:	1	LF82|1415|NAD-dependent_malic_enzyme|NC_011993|1519309|1521006	NC_011993	1519309	1521006	1520157.5
OG0000170:	1	LF82|1827|Chemotaxis_protein_MotB|NC_011993|1937762|1938688	NC_011993	1937762	1938688	1938225
OG0000171:	0.0971908763505402	LF82|2056|PTS_system_galactitol-specific_transporter_subunit_IIA|NC_011993|2193343|2193795	NC_011993	2193343	2193795	2193569
OG0000171:	0.0971908763505402	LF82|1945|PTS_system_galactitol-specific_transporter_subunit_IIA|NC_011993|2074187|2074630	NC_011993	2074187	2074630	2074408.5
OG0000172:	1	LF82|2782|Inner_membrane_transport_protein_YqeG|NC_011993|2998625|2999854	NC_011993	2998625	2999854	2999239.5
OG0000173:	1	4-dienoyl-CoA_reductase_[NADPH]|NC_011993|3282244|3284262	3284262	NA	NA	NA
OG0000173:	1	LF82|3039|2	NA	NA	NA	NA
OG0000174:	1	LF82|3484|cellulose_synthase_operon_protein_YhjU|NC_011993|3743419|3745098	NC_011993	3743419	3745098	3744258.5
OG0000175:	0.485295157152421	LF82|4231|2	NA	NA	NA	NA
OG0000175:	0.485295157152421	3-dehydroadipyl-CoA_hydratase|NC_011993|4573266|4574042	4574042	NA	NA	NA
OG0000176:	1	LF82|1032|3-oxoacyl-[acyl-carrier-protein]_synthase_2|NC_011993|1128595|1129836	NC_011993	1128595	1129836	1129215.5
OG0000177:	0.126980153763633	LF82|1422|Glutamate_decarboxylase_beta|NC_011993|1528689|1530089	NC_011993	1528689	1530089	1529389
OG0000177:	0.126980153763633	LF82|3463|Glutamate_decarboxylase_alpha|NC_011993|3711544|3712944	NC_011993	3711544	3712944	3712244
OG0000178:	0.208575351309711	LF82|1106|Lysozyme_RrrD|NC_011993|1192380|1192913	NC_011993	1192380	1192913	1192646.5
OG0000178:	0.208575351309711	LF82|1504|Lysozyme_RrrD|NC_011993|1612119|1612652	NC_011993	1612119	1612652	1612385.5
OG0000179:	1	LF82|1615|hypothetical_protein|NC_011993|1720158|1721762	NC_011993	1720158	1721762	1720960
OG0000180:	1	LF82|1892|DNA-cytosine_methyltransferase|NC_011993|1994927|1996345	NC_011993	1994927	1996345	1995636
OG0000181:	1	LF82|2505|Heat_shock_protein_F84.1|NC_011993|2711744|2714317	NC_011993	2711744	2714317	2713030.5
OG0000182:	1	LF82|2860|S-adenosylmethionine_synthase|NC_011993|3086606|3087760	NC_011993	3086606	3087760	3087183
OG0000183:	1	LF82|1933|DNA-binding_transcriptional_regulator_Nlp|NC_011993|2057511|2057717	NC_011993	2057511	2057717	2057614
OG0000183:	1	LF82|3132|DNA-binding_transcriptional_regulator_Nlp|NC_011993|3378588|3378866	NC_011993	3378588	3378866	3378727
OG0000184:	1	LF82|3224|Methionyl-tRNA_formyltransferase|NC_011993|3477314|3478261	NC_011993	3477314	3478261	3477787.5
OG0000185:	1	LF82|3861|2-keto-3-deoxygluconate_permease|NC_011993|4166255|4167238	NC_011993	4166255	4167238	4166746.5
OG0000186:	0.766636805410862	LF82|1514|hypothetical_protein|NC_011993|1621479|1621901	NC_011993	1621479	1621901	1621690
OG0000187:	0.718031260005239	LF82|3571|putative_glycosyltransferase_EpsJ|NC_011993|3842596|3843579	NC_011993	3842596	3843579	3843087.5
OG0000188:	0.122539938611432	LF82|939|hypothetical_protein|NC_011993|1036948|1037235	NC_011993	1036948	1037235	1037091.5
OG0000188:	0.122539938611432	LF82|1134|hypothetical_protein|NC_011993|1217274|1217567	NC_011993	1217274	1217567	1217420.5
OG0000188:	0.122539938611432	LF82|1477|hypothetical_protein|NC_011993|1586078|1586371	NC_011993	1586078	1586371	1586224.5
OG0000189:	0.23227248346147	LF82|2732|Secreted_protein_hcp|NC_011993|2932245|2932736	NC_011993	2932245	2932736	2932490.5
OG0000189:	0.23227248346147	LF82|226|Secreted_protein_hcp|NC_011993|262708|263226	NC_011993	262708	263226	262967
OG0000190:	1	LF82|116|hypothetical_protein|NC_011993|134446|136191	NC_011993	134446	136191	135318.5
OG0000191:	1	LF82|336|bacillithiol_biosynthesis_deacetylase_BshB1|NC_011993|388786|389457	NC_011993	388786	389457	389121.5
OG0000192:	1	LF82|342|hypothetical_protein|NC_011993|395019|397967	NC_011993	395019	397967	396493
OG0000193:	1	LF82|446|Trifunctional_nucleotide_phosphoesterase_protein_YfkN_precursor|NC_011993|508108|509760	NC_011993	508108	509760	508934
OG0000194:	1	LF82|898|putative_HTH-type_transcriptional_regulator|NC_011993|1007393|1007752	NC_011993	1007393	1007752	1007572.5
OG0000195:	1	c-diamide_adenosyltransferase|NC_011993|1342645|1343235	1343235	NA	NA	NA
OG0000195:	1	LF82|1259|Cob(I)yrinic_acid_a	NA	NA	NA	NA
OG0000196:	1	LF82|1375|Inner_membrane_ABC_transporter_permease_protein_YdcU|NC_011993|1476182|1477123	NC_011993	1476182	1477123	1476652.5
OG0000197:	0.507673628580576	LF82|1386|Glutathione_S-transferase_GST-6.0|NC_011993|1487152|1487580	NC_011993	1487152	1487580	1487366
OG0000197:	0.507673628580576	LF82|1385|hypothetical_protein|NC_011993|1486962|1487138	NC_011993	1486962	1487138	1487050
OG0000198:	0.780137155511061	LF82|1518|transcriptional_repressor_DicA|NC_011993|1623840|1624259	NC_011993	1623840	1624259	1624049.5
OG0000199:	1	LF82|1568|7-alpha-hydroxysteroid_dehydrogenase|NC_011993|1674583|1675350	NC_011993	1674583	1675350	1674966.5
OG0000200:	1	LF82|1793|putative_HTH-type_transcriptional_regulator_YbbH|NC_011993|1901327|1902196	NC_011993	1901327	1902196	1901761.5
OG0000201:	1	LF82|1852|Sulfate_starvation-induced_protein_7|NC_011993|1961241|1962098	NC_011993	1961241	1962098	1961669.5
OG0000202:	1	LF82|2117|Colicin_I_receptor_precursor|NC_011993|2263868|2265859	NC_011993	2263868	2265859	2264863.5
OG0000203:	1	LF82|2308|D-serine_dehydratase|NC_011993|2476493|2477821	NC_011993	2476493	2477821	2477157
OG0000204:	1	LF82|3009|Inner_membrane_protein_YqiK|NC_011993|3244008|3245672	NC_011993	3244008	3245672	3244840
OG0000205:	1	LF82|3464|Cytochrome_c551_peroxidase_precursor|NC_011993|3713155|3714552	NC_011993	3713155	3714552	3713853.5
OG0000206:	1	LF82|3614|putative_inner_membrane_transporter_YicL|NC_011993|3888041|3888964	NC_011993	3888041	3888964	3888502.5
OG0000207:	1	LF82|3747|DNA_helicase_II|NC_011993|4043144|4045306	NC_011993	4043144	4045306	4044225
OG0000208:	1	LF82|4304|Chaperone_protein_FimC_precursor|NC_011993|4662454|4663179	NC_011993	4662454	4663179	4662816.5
OG0000210:	0.707133917396746	LF82|211|Secreted_protein_hcp|NC_011993|242397|242876	NC_011993	242397	242876	242636.5
OG0000210:	0.707133917396746	LF82|2978|Secreted_protein_hcp|NC_011993|3213245|3213724	NC_011993	3213245	3213724	3213484.5
OG0000211:	0.156332610611463	LF82|3894|Trifunctional_nucleotide_phosphoesterase_protein_YfkN_precursor|NC_011993|4197899|4199518	NC_011993	4197899	4199518	4198708.5
OG0000211:	0.156332610611463	LF82|3897|Trifunctional_nucleotide_phosphoesterase_protein_YfkN_precursor|NC_011993|4202599|4204152	NC_011993	4202599	4204152	4203375.5
OG0000212:	0.777618602803293	LF82|2545|baseplate_assembly_protein|NC_011993|2747694|2748602	NC_011993	2747694	2748602	2748148
OG0000213:	1	LF82|73|2-isopropylmalate_synthase|NC_011993|83169|84740	NC_011993	83169	84740	83954.5
OG0000214:	1	LF82|304|High-affinity_choline_transport_protein|NC_011993|349397|351430	NC_011993	349397	351430	350413.5
OG0000215:	1	LF82|326|Lactose-proton_symport|NC_011993|377162|378415	NC_011993	377162	378415	377788.5
OG0000216:	0.470588235294118	LF82|361|Recombination-associated_protein_RdgC|NC_011993|412652|413629	NC_011993	412652	413629	413140.5
OG0000217:	1	LF82|415|putative_multidrug_resistance_ABC_transporter_ATP-binding/permease_protein_YheI|NC_011993|472184|473956	NC_011993	472184	473956	473070
OG0000218:	1	LF82|423|putative_membrane_protein_YjcC|NC_011993|480380|481930	NC_011993	480380	481930	481155
OG0000219:	1	LF82|536|phosphoadenosine_phosphosulfate_reductase|NC_011993|607951|609171	NC_011993	607951	609171	608561
OG0000220:	1	LF82|1207|Nitrate/nitrite_sensor_protein_NarX|NC_011993|1285578|1287374	NC_011993	1285578	1287374	1286476
OG0000221:	1	LF82|1730|Inner_membrane_protein_YeaI|NC_011993|1839912|1841387	NC_011993	1839912	1841387	1840649.5
OG0000222:	1	LF82|2009|GDP-mannose-dependent_alpha-(1-6)-phosphatidylinositol_monomannoside_mannosyltransferase|NC_011993|2131679|2132899	NC_011993	2131679	2132899	2132289
OG0000223:	1	LF82|2076|Methionine--tRNA_ligase|NC_011993|2212931|2214964	NC_011993	2212931	2214964	2213947.5
OG0000223:	1	LF82|4488|Methionine--tRNA_ligase|pLF82|77069|79102	pLF82	77069	79102	78085.5
OG0000224:	1	LF82|2151|outer_membrane_autotransporter_barrel_domain_protein|NC_011993|2304321|2304476	NC_011993	2304321	2304476	2304398.5
OG0000224:	1	LF82|2152|hypothetical_protein|NC_011993|2304457|2304555	NC_011993	2304457	2304555	2304506
OG0000225:	1	LF82|2375|ethanolamine_utilization_protein_EutH|NC_011993|2552541|2553767	NC_011993	2552541	2553767	2553154
OG0000226:	1	LF82|2460|tetratricopeptide_repeat_protein|NC_011993|2657273|2660554	NC_011993	2657273	2660554	2658913.5
OG0000227:	1	LF82|3077|D-galactarate_dehydratase|NC_011993|3322788|3324359	NC_011993	3322788	3324359	3323573.5
OG0000228:	1	LF82|3214|Inner_membrane_amino-acid_ABC_transporter_permease_protein_YhdY|NC_011993|3464585|3465688	NC_011993	3464585	3465688	3465136.5
OG0000229:	1	LF82|3383|Gamma-glutamyltranspeptidase_precursor|NC_011993|3630203|3631936	NC_011993	3630203	3631936	3631069.5
OG0000230:	1	LF82|3441|hypothetical_protein|NC_011993|3689742|3689915	NC_011993	3689742	3689915	3689828.5
OG0000231:	1	LF82|3510|Glycine--tRNA_ligase_beta_subunit|NC_011993|3771650|3773719	NC_011993	3771650	3773719	3772684.5
OG0000232:	1	LF82|4050|Multidrug_resistance_outer_membrane_protein_MdtP_precursor|NC_011993|4393988|4395454	NC_011993	4393988	4395454	4394721
OG0000233:	1	LF82|4192|DNA_mismatch_repair_protein_MutL|NC_011993|4536913|4538760	NC_011993	4536913	4538760	4537836.5
OG0000234:	1	LF82|4202|23S_rRNA_(guanosine-2'-O-)-methyltransferase_RlmB|NC_011993|4548688|4549419	NC_011993	4548688	4549419	4549053.5
OG0000235:	0.470588235294118	LF82|4292|putative_formaldehyde_dehydrogenase_AdhA|NC_011993|4645467|4646486	NC_011993	4645467	4646486	4645976.5
OG0000236:	0.731458342862133	LF82|1113|gpW|NC_011993|1197898|1198104	NC_011993	1197898	1198104	1198001
OG0000237:	1	LF82|147|ATP-dependent_RNA_helicase_HrpB|NC_011993|167112|169541	NC_011993	167112	169541	168326.5
OG0000238:	1	LF82|256|RNA-splicing_ligase_RtcB|NC_011993|289851|291002	NC_011993	289851	291002	290426.5
OG0000239:	1	LF82|413|HMP-PP_phosphatase|NC_011993|470725|471543	NC_011993	470725	471543	471134
OG0000240:	1	3-dimethylmalate_dehydratase_large_subunit|NC_011993|755994|758255	758255	NA	NA	NA
OG0000240:	1	LF82|673|2	NA	NA	NA	NA
OG0000241:	1	LF82|829|Structural_maintenance_of_chromosome-related_protein|NC_011993|935333|939793	NC_011993	935333	939793	937563
OG0000242:	1	LF82|860|Helicase_IV|NC_011993|976274|978328	NC_011993	976274	978328	977301
OG0000243:	1	LF82|993|putative_adenylyltransferase/sulfurtransferase_MoeZ|NC_011993|1093463|1094515	NC_011993	1093463	1094515	1093989
OG0000244:	1	LF82|1014|Flagellar_hook_protein_FlgE|NC_011993|1109234|1110439	NC_011993	1109234	1110439	1109836.5
OG0000245:	1	LF82|1053|Lipoprotein-releasing_system_transmembrane_protein_LolC|NC_011993|1152099|1153298	NC_011993	1152099	1153298	1152698.5
OG0000246:	1	LF82|1264|Cys_regulon_transcriptional_activator|NC_011993|1348733|1349707	NC_011993	1348733	1349707	1349220
OG0000247:	1	LF82|1406|Aromatic_amino_acid_exporter_YddG|NC_011993|1511485|1512309	NC_011993	1511485	1512309	1511897
OG0000248:	1	LF82|1565|Glucuronide_permease|NC_011993|1670193|1671566	NC_011993	1670193	1671566	1670879.5
OG0000249:	1	LF82|1650|Phosphoenolpyruvate_synthase|NC_011993|1757591|1759969	NC_011993	1757591	1759969	1758780
OG0000250:	1	LF82|1691|N-succinylarginine_dihydrolase|NC_011993|1797654|1798997	NC_011993	1797654	1798997	1798325.5
OG0000251:	1	LF82|1711|Protease_4|NC_011993|1818360|1820216	NC_011993	1818360	1820216	1819288
OG0000252:	1	LF82|1794|Pyruvate_kinase_II|NC_011993|1902309|1903751	NC_011993	1902309	1903751	1903030
OG0000253:	1	LF82|1994|Imidazole_glycerol_phosphate_synthase_subunit_HisF|NC_011993|2116805|2117581	NC_011993	2116805	2117581	2117193
OG0000254:	1	LF82|2011|Lipopolysaccharide_biosynthesis_protein_WzxC|NC_011993|2134837|2136315	NC_011993	2134837	2136315	2135576
OG0000254:	1	LF82|2006|Teichuronic_acid_biosynthesis_protein_TuaB|NC_011993|2127428|2128870	NC_011993	2127428	2128870	2128149
OG0000255:	1	LF82|2082|hypothetical_protein|NC_011993|2224792|2227071	NC_011993	2224792	2227071	2225931.5
OG0000256:	1	LF82|2096|D-lactate_dehydrogenase|NC_011993|2241265|2242980	NC_011993	2241265	2242980	2242122.5
OG0000257:	1	LF82|2188|hypothetical_protein|NC_011993|2341729|2342505	NC_011993	2341729	2342505	2342117
OG0000258:	1	LF82|2195|AIDA-I_autotransporter_precursor|NC_011993|2354791|2358555	NC_011993	2354791	2358555	2356673
OG0000259:	1	LF82|2227|2-succinyl-5-enolpyruvyl-6-hydroxy-3-_cyclohexene-1-carboxylate_synthase|NC_011993|2391723|2393393	NC_011993	2391723	2393393	2392558
OG0000260:	1	LF82|2297|Outer_membrane_usher_protein_PapC_precursor|NC_011993|2461511|2464159	NC_011993	2461511	2464159	2462835
OG0000261:	1	LF82|2368|Coproporphyrinogen-III_oxidase	NA	NA	NA	NA
OG0000261:	1	_aerobic|NC_011993|2545675|2546574	2546574	NA	NA	NA
OG0000262:	1	LF82|2580|Gamma-aminobutyrate_permease|NC_011993|2775303|2776703	NC_011993	2775303	2776703	2776003
OG0000263:	1	LF82|2646|Formate_hydrogenlyase_transcriptional_activator|NC_011993|2837800|2839878	NC_011993	2837800	2839878	2838839
OG0000264:	1	LF82|2757|Protease_3_precursor|NC_011993|2968739|2971627	NC_011993	2968739	2971627	2970183
OG0000265:	1	LF82|2948|L-glyceraldehyde_3-phosphate_reductase|NC_011993|3181681|3182721	NC_011993	3181681	3182721	3182201
OG0000266:	1	LF82|3008|Inner_membrane_protein_YqiJ|NC_011993|3243352|3243981	NC_011993	3243352	3243981	3243666.5
OG0000267:	1	LF82|3272|Type_4_prepilin-like_proteins_leader_peptide-processing_enzyme|NC_011993|3508652|3509068	NC_011993	3508652	3509068	3508860
OG0000268:	1	LF82|3284|FKBP-type_peptidyl-prolyl_cis-trans_isomerase_FkpA_precursor|NC_011993|3519725|3520537	NC_011993	3519725	3520537	3520131
OG0000269:	1	LF82|3338|Transcript_cleavage_factor_GreB|NC_011993|3574607|3575083	NC_011993	3574607	3575083	3574845
OG0000270:	1	LF82|3469|Inner_membrane_metabolite_transport_protein_YhjE|NC_011993|3720133|3721455	NC_011993	3720133	3721455	3720794
OG0000271:	1	LF82|3573|Lipopolysaccharide_core_heptose(II)_kinase_RfaY|NC_011993|3844715|3845407	NC_011993	3844715	3845407	3845061
OG0000272:	0.507673628580576	LF82|1464|putative_HTH-type_transcriptional_regulator_YidP|NC_011993|1572110|1572808	NC_011993	1572110	1572808	1572459
OG0000273:	1	LF82|3799|Fatty_acid_oxidation_complex_subunit_alpha|NC_011993|4096838|4099027	NC_011993	4096838	4099027	4097932.5
OG0000274:	0.491764705882353	LF82|4097|Acetyltransferase_(GNAT)_family_protein|NC_011993|4444252|4444524	NC_011993	4444252	4444524	4444388
OG0000275:	1	LF82|4104|Transcriptional_activator_CadC|NC_011993|4452566|4454104	NC_011993	4452566	4454104	4453335
OG0000276:	1	LF82|4163|Anaerobic_C4-dicarboxylate_transporter_DcuA|NC_011993|4505847|4507148	NC_011993	4505847	4507148	4506497.5
OG0000277:	1	LF82|4193|tRNA_dimethylallyltransferase|NC_011993|4538753|4539703	NC_011993	4538753	4539703	4539228
OG0000278:	0.777618602803293	LF82|2534|Phage_protein_U|NC_011993|2738002|2738487	NC_011993	2738002	2738487	2738244.5
OG0000279:	1	LF82|2544|phage_tail_protein_I|NC_011993|2747096|2747701	NC_011993	2747096	2747701	2747398.5
OG0000280:	0.777618602803293	LF82|2546|baseplate_wedge_subunit|NC_011993|2748589|2748948	NC_011993	2748589	2748948	2748768.5
OG0000281:	0.777618602803293	LF82|2574|Tyrosine_recombinase_XerD|NC_011993|2766958|2767974	NC_011993	2766958	2767974	2767466
OG0000282:	0.759029445762082	LF82|4389|Toxin_HigB-2|NC_011993|4759359|4759691	NC_011993	4759359	4759691	4759525
OG0000282:	0.759029445762082	LF82|3840|Toxin_HigB-2|NC_011993|4146628|4146939	NC_011993	4146628	4146939	4146783.5
OG0000283:	1	LF82|56|RNA_polymerase-associated_protein_RapA|NC_011993|61132|64038	NC_011993	61132	64038	62585
OG0000284:	1	LF82|57|DNA_polymerase_II|NC_011993|64203|66554	NC_011993	64203	66554	65378.5
OG0000285:	1	6-N-acetyl-D-glucosamine_N-deacetylase_precursor|NC_011993|150074|151303	151303	NA	NA	NA
OG0000285:	1	LF82|129|Poly-beta-1	NA	NA	NA	NA
OG0000286:	1	LF82|134|putative_fimbrial-like_adhesin_protein|NC_011993|154696|155958	NC_011993	154696	155958	155327
OG0000287:	1	LF82|135|putative_fimbrial_protein_StaF|NC_011993|156008|156604	NC_011993	156008	156604	156306
OG0000288:	1	LF82|153|Iron(III)-hydroxamate_import_system_permease_protein_FhuB|NC_011993|176367|178349	NC_011993	176367	178349	177358
OG0000289:	1	7-bisphosphate_phosphatase|NC_011993|226558|227130	227130	NA	NA	NA
OG0000289:	1	LF82|200|D	NA	NA	NA	NA
OG0000289:	1	D-heptose_1	NA	NA	NA	NA
OG0000290:	1	LF82|418|Ammonia_transporter|NC_011993|476279|477565	NC_011993	476279	477565	476922
OG0000291:	1	LF82|504|Cation_efflux_system_protein_CusB_precursor|NC_011993|571062|572285	NC_011993	571062	572285	571673.5
OG0000292:	1	LF82|505|Cation_efflux_system_protein_CusA|NC_011993|572297|575440	NC_011993	572297	575440	573868.5
OG0000293:	1	LF82|519|Enterobactin_synthase_component_F|NC_011993|586985|590866	NC_011993	586985	590866	588925.5
OG0000294:	1	LF82|520|Ferric_enterobactin_transport_protein_FepE|NC_011993|591082|592215	NC_011993	591082	592215	591648.5
OG0000295:	1	LF82|545|Citrate/succinate_antiporter|NC_011993|616307|617770	NC_011993	616307	617770	617038.5
OG0000296:	1	LF82|546|2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A_synthase|NC_011993|617821|618699	NC_011993	617821	618699	618260
OG0000297:	1	LF82|635|2-oxoglutarate_dehydrogenase_E1_component|NC_011993|715480|718281	NC_011993	715480	718281	716880.5
OG0000298:	1	LF82|739|Soluble_aldose_sugar_dehydrogenase_YliI_precursor|NC_011993|830556|831671	NC_011993	830556	831671	831113.5
OG0000299:	1	LF82|742|Deoxyribose_operon_repressor|NC_011993|833790|834548	NC_011993	833790	834548	834169
OG0000300:	1	LF82|753|Oxygen-insensitive_NADPH_nitroreductase|NC_011993|842999|843721	NC_011993	842999	843721	843360
OG0000301:	1	LF82|758|Putrescine_transport_system_permease_protein_PotH|NC_011993|847948|848892	NC_011993	847948	848892	848420
